Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
glorious	4.694716809360048	15971	ɡ l ɔ ɹ i ə s	ɡ lˠ ɔ ɹ i ə s		ɡ l ɔ ɹ i ə s
helm	5.615376320155594	19103	h ɛ l m	h ɛ lˠ m		h ɛ l m
starry	1.328371752645298	4519	s t ɑ ɹ i	s t æ ɹ i		s t ɑ ɹ i
reins	1.5600063932924535	5307	ɹ e j n z	ɹ a ɪ n z		ɹ e ɪ n z
deflected	1.475642000061827	5020	d ɪ f l ɛ k t ɪ d	d ɪ f lˠ ɛ k t ɪ d		
engulfed	1.2689933295352405	4317	ɪ n ɡ ʌ l f t	ɛ ŋ ɡ ə lˠ f t		
assaulted	5.080088654396114	17282	ə s ɔ l t ɪ d	ə s ɔ lˠ t ɪ d		
blinded	1.9306806088458326	6568	b l a j n d ɪ d	b lˠ a ɪ n d ɪ d		b l a ɪ n d ɪ d
otis	6.07746979109129	20675	o w t ɪ s	o ʊ t ɪ s		
mt	14.325485504185872	48734	m a w n t	ɛ m t i		
dared	1.1455332418806654	3897	d ɛ ɹ d	d ɛ ɹ d		d ɛ ɹ d
harassing	1.442719310020607	4908	h ɹ̩ æ s ɪ ŋ	h ɛ ɹ ə s ɪ ŋ		
pilgrims	5.565110427324803	18932	p ɪ l ɡ ɹ ə m z	p ɪ lˠ ɡ ɹ ɪ m z		p ɪ l ɡ ɹ ɪ m z
sturdy	1.5917532729750585	5415	s t ɹ̩ d i	s t ɝ d i		s t ɜ r d i
cruelty	3.687635237206299	12545	k ɹ u l t i	k ɹ u lˠ t i		k ɹ uː ə l t i
boucher	2.9483444742271168	10030	b u ʃ ə	b a ʊ t͡ʃ ɝ		
divides	4.2587851189035355	14488	d ɪ v a j d z	d ɪ v a ɪ d͡z		
swan	15.745276512213486	53564	s w ɑ n	s w ɑ n		s w ɑ n
honouring	1.3436572873072932	4571	ɑ n ɹ̩ ə ŋ	h ɑ n ɝ ɪ ŋ		
devotee	1.399214326751852	4760	d ɛ v ə t i	d ɛ v ə t i		d ɛ v ə t iː
eagle	31.397957958686042	106813	i ɡ ə l	i ɡ ə lˠ		ɪ ɡ ə l
vulture	3.914860589008648	13318	v ʌ l t͡ʃ ɹ̩	v ə lˠ t͡ʃ ɝ		v ʌ l t͡ʃ ɚ
fulfilled	4.89636828586252	16657	f ʊ l f ɪ l d	f ʊ lˠ f ɪ lˠ d		f ʊ l f ɪ l d
jar	3.60856199058944	12276	d͡ʒ ɑ ɹ	d͡ʒ ɑ ɹ		d͡ʒ ɑ ɹ
swine	1.7152133606296336	5835	s w a j n	s w a ɪ n		s w a ɪ n
woke	1.6775874291539536	5707	w o w k	w o ʊ k		w o ʊ k
cliff	17.915234529037473	60946	k l ɪ f	k lˠ ɪ f		k l ɪ f
honors	22.43828302603973	76333	ɑ n ɹ̩ z	h o ʊ n ɝ z		ɑ n ɚ z
stealing	7.476684117843142	25435	s t i l ɪ ŋ	s t i lˠ ɪ ŋ		s t iː l ɪ ŋ
eaten	8.700996653751012	29600	i t ə n	i t ə n		iː t ə n
plight	2.6247026730183376	8929	p l a j t	p lˠ a ɪ t		p l a ɪ t
crowning	1.4991582072341272	5100	k ɹ a w n ɪ ŋ	k ɹ a ʊ n ɪ ŋ		k ɹ a ʊ n ɪ ŋ
hind	4.360492714923733	14834	h a j n d	h ɪ n d		h a ɪ n d
helmet	8.466716439796974	28803	h ɛ l m ə t	h ɛ lˠ m ɛ t		h ɛ l m ɪ t
chasing	5.694155614182799	19371	t͡ʃ e j s ɪ ŋ	t͡ʃ e ɪ z ɪ ŋ		t͡ʃ e ɪ s ɪ ŋ
pleading	1.9627214411180915	6677	p l i d ɪ ŋ	p lˠ i d ɪ ŋ		p l iː d ɪ ŋ
permitted	19.613986544646497	66725	p ɹ̩ m ɪ t ə d	p ɝ m ɪ t ɪ d		p ɚ m ɪ t ɪ d
intending	4.676491748801515	15909	ɪ n t ɛ n d ɪ ŋ	ɪ n t ɛ n d ɪ ŋ		
ensued	4.188824402565944	14250	ɪ n s u d	ɛ n s u d		
thunderbolt	2.5303438917394834	8608	θ ʌ n d ɹ̩ b o w l t	θ ə n d ɝ b o ʊ lˠ t		θ ʌ n d ə ɹ b o ʊ l t
reprimanded	1.1493546255461642	3910	ɹ ɛ p ɹ ə m æ n d ɪ d	ɹ ɛ p ɹ ə m æ n d ɪ d		
