Word	Freq	Count	Epitran	CharSiu	XPF	WikiPron
faharetan'ny	132.46113440237517	1218			f a h a r e t̪ a n n i	
ahalanian'ny	132.24362843455518	1216			a h a l a n i a n n i	
matematika	132.13487545064518	1215			m a t̪ e m a t̪ i k a	
kentucky	131.9173694828252	1213			k e ⁿt̪ @ @ k i	
philippe	131.9173694828252	1213			p h i l i p p e	
sampandraharaha	131.6998635150052	1211			s a ᵐp a ⁿdʳ a h a r a h a	
miteny	131.4823575471852	1209			m i t̪ e n i	
entim-bahoakan	130.50358069199524	1200			e ⁿt̪ i m b a h u a k a n	
fianakaviam-piteny	130.28607472417525	1198			f i a n a k a v i a m p i t̪ e n i	
virginia	129.95981577244527	1195			v i r ɡ i n i a	
testamenta	129.85106278853527	1194			t̪ e s t̪ a m e ⁿt̪ a	
mangahazo	129.30729786898527	1189			m a ᵑɡ a h a z u	
isan'omby	129.08979190116528	1187			i s a n u ᵐb i	
manontolo	128.43727399770532	1181			m a n u ⁿt̪ u l u	
mpahaisiansan-javaboahary	128.00226206206534	1177			ᵐp a h a i s i a n s a n dz a v a b u a h a r i	
tobim-pahasalamana	128.00226206206534	1177			t̪ u b i m p a h a s a l a m a n a	
mpaminany	127.34974415860535	1171			ᵐp a m i n a n i	
